PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,YEAR,MONTH
10.00,TJ,Tradewind Aviation,15167,TEB,13541,MVY,2026,1
10.00,UA,United Air Lines Inc.,10397,ATL,12953,LGA,2026,1
10.00,UA,United Air Lines Inc.,10397,ATL,13487,MSP,2026,1
10.00,UA,United Air Lines Inc.,10721,BOS,15304,TPA,2026,2
10.00,UA,United Air Lines Inc.,11278,DCA,14683,SAT,2026,1
10.00,UA,United Air Lines Inc.,12889,LAS,11298,DFW,2026,2
10.00,UA,United Air Lines Inc.,12889,LAS,12441,JAC,2026,2
10.00,UA,United Air Lines Inc.,13158,MAF,14771,SFO,2026,2
10.00,UA,United Air Lines Inc.,13198,MCI,10693,BNA,2026,2
10.00,UA,United Air Lines Inc.,13204,MCO,11986,GRR,2026,2
10.00,UA,United Air Lines Inc.,13204,MCO,15376,TUS,2026,1
10.00,UA,United Air Lines Inc.,13871,OMA,14027,PBI,2026,2
10.00,UA,United Air Lines Inc.,14107,PHX,10693,BNA,2026,1
10.00,UA,United Air Lines Inc.,14252,PSC,11066,CMH,2026,2
10.00,UA,United Air Lines Inc.,14492,RDU,13204,MCO,2026,1
10.00,UA,United Air Lines Inc.,14747,SEA,14100,PHL,2026,2
10.00,UA,United Air Lines Inc.,14869,SLC,10397,ATL,2026,1
10.00,UA,United Air Lines Inc.,14869,SLC,13204,MCO,2026,1
10.00,UA,United Air Lines Inc.,14986,SRQ,16042,YEG,2026,2
10.00,UA,United Air Lines Inc.,15096,SYR,14689,SBA,2026,2
10.00,UA,United Air Lines Inc.,15304,TPA,11503,EGE,2026,2
10.00,UA,United Air Lines Inc.,15376,TUS,14492,RDU,2026,2
10.00,UA,United Air Lines Inc.,15412,TYS,11503,EGE,2026,1
10.00,V8,Iliamna Air Taxi,14268,PTA,12321,ILI,2026,2
10.00,VJT,VistaJet Limited,11868,GCM,14100,PHL,2026,1
10.00,VJT,VistaJet Limited,11949,GNB,12889,LAS,2026,1
10.00,VJT,VistaJet Limited,13218,MDE,12892,LAX,2026,1
10.00,VJT,VistaJet Limited,14312,PVR,14107,PHX,2026,1
10.00,VJT,VistaJet Limited,14712,SCF,10312,ANU,2026,2
10.00,VJT,VistaJet Limited,14771,SFO,13156,MAD,2026,2
10.00,WN,Southwest Airlines Co.,10423,AUS,11423,DSM,2026,1
10.00,WN,Southwest Airlines Co.,10529,BDL,10397,ATL,2026,1
10.00,WN,Southwest Airlines Co.,10713,BOI,12892,LAX,2026,1
10.00,WN,Southwest Airlines Co.,10721,BOS,12191,HOU,2026,2
10.00,WN,Southwest Airlines Co.,11259,DAL,14262,PSP,2026,1
10.00,WN,Southwest Airlines Co.,11423,DSM,11540,ELP,2026,1
10.00,WN,Southwest Airlines Co.,11540,ELP,12206,HRL,2026,1
10.00,WN,Southwest Airlines Co.,11540,ELP,14492,RDU,2026,1
10.00,WN,Southwest Airlines Co.,11697,FLL,11042,CLE,2026,1
10.00,WN,Southwest Airlines Co.,12391,ISP,10397,ATL,2026,2
10.00,WN,Southwest Airlines Co.,12448,JAN,11259,DAL,2026,1
10.00,WN,Southwest Airlines Co.,12889,LAS,12953,LGA,2026,1
10.00,WN,Southwest Airlines Co.,12892,LAX,11433,DTW,2026,1
10.00,WN,Southwest Airlines Co.,13244,MEM,10397,ATL,2026,1
10.00,WN,Southwest Airlines Co.,13342,MKE,14576,ROC,2026,1
10.00,WN,Southwest Airlines Co.,13342,MKE,14685,SAV,2026,1
10.00,WN,Southwest Airlines Co.,14057,PDX,13851,OKC,2026,2
10.00,WN,Southwest Airlines Co.,14100,PHL,13487,MSP,2026,1
10.00,WN,Southwest Airlines Co.,14107,PHX,11278,DCA,2026,1
10.00,WN,Southwest Airlines Co.,14122,PIT,13891,ONT,2026,1
10.00,WN,Southwest Airlines Co.,14492,RDU,13296,MHT,2026,1
10.00,WN,Southwest Airlines Co.,14570,RNO,11278,DCA,2026,2
10.00,WN,Southwest Airlines Co.,14570,RNO,12992,LIT,2026,1
10.00,WN,Southwest Airlines Co.,14635,RSW,12889,LAS,2026,1
10.00,WN,Southwest Airlines Co.,14683,SAT,10140,ABQ,2026,1
10.00,WN,Southwest Airlines Co.,14683,SAT,12896,LBB,2026,1
10.00,WN,Southwest Airlines Co.,14730,SDF,15370,TUL,2026,2
10.00,WN,Southwest Airlines Co.,14771,SFO,11259,DAL,2026,1
10.00,WN,Southwest Airlines Co.,14771,SFO,13296,MHT,2026,2
10.00,WN,Southwest Airlines Co.,14771,SFO,14908,SNA,2026,2
10.00,WN,Southwest Airlines Co.,14908,SNA,12992,LIT,2026,1
10.00,WN,Southwest Airlines Co.,14986,SRQ,12892,LAX,2026,2
10.00,WN,Southwest Airlines Co.,15376,TUS,10800,BUR,2026,2
10.00,WN,Southwest Airlines Co.,15376,TUS,14570,RNO,2026,2
10.00,ZW,Air Wisconsin Airlines Corp,10792,BUF,10185,AEX,2026,2
10.00,ZW,Air Wisconsin Airlines Corp,13700,NKX,11540,ELP,2026,2
11.00,13Q,Chartright Air Inc.,10540,BED,16271,YYZ,2026,2
11.00,13Q,Chartright Air Inc.,14027,PBI,16271,YYZ,2026,2
11.00,24Q,Jet Story,15167,TEB,14453,RAK,2026,2
11.00,27Q,"Jet Aviation Flight Services, Inc.",10540,BED,10849,BZN,2026,1
11.00,27Q,"Jet Aviation Flight Services, Inc.",10693,BNA,14492,RDU,2026,2
11.00,27Q,"Jet Aviation Flight Services, Inc.",10849,BZN,10540,BED,2026,1
11.00,27Q,"Jet Aviation Flight Services, Inc.",12244,HVN,11789,FTW,2026,2
11.00,27Q,"Jet Aviation Flight Services, Inc.",12264,IAD,13303,MIA,2026,2
11.00,27Q,"Jet Aviation Flight Services, Inc.",14492,RDU,13230,MDT,2026,2
11.00,27Q,"Jet Aviation Flight Services, Inc.",15618,VNY,11789,FTW,2026,1
11.00,2O,Island Air Service,10170,ADQ,13863,OLH,2026,2
11.00,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,10312,ANU,12197,HPN,2026,1
11.00,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,13180,MBJ,11193,CVG,2026,1
11.00,37Q,"Eastern Air Express, LLC (EAX)",11982,GRK,11259,DAL,2026,1
11.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",12892,LAX,14262,PSP,2026,2
11.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",14262,PSP,12892,LAX,2026,2
11.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",14771,SFO,15618,VNY,2026,2
11.00,4W,Warbelow,11630,FAI,12370,IRC,2026,1
11.00,4W,Warbelow,15061,SVS,11630,FAI,2026,1
11.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,10299,ANC,2026,1
11.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,14474,RBY,2026,1
11.00,6F,"Fox Aircraft, LLC",10304,ANI,10551,BET,2026,1
11.00,6F,"Fox Aircraft, LLC",10416,AUK,13434,MOU,2026,2
11.00,6F,"Fox Aircraft, LLC",10416,AUK,14234,PQS,2026,2
11.00,6F,"Fox Aircraft, LLC",10551,BET,12719,KLG,2026,2
11.00,6F,"Fox Aircraft, LLC",10551,BET,12831,KUK,2026,1
11.00,6F,"Fox Aircraft, LLC",10551,BET,13770,NUP,2026,1
11.00,6F,"Fox Aircraft, LLC",11492,EEK,11227,CYF,2026,2
11.00,6F,"Fox Aircraft, LLC",12708,KKH,11227,CYF,2026,1
11.00,6F,"Fox Aircraft, LLC",12708,KKH,15862,WTL,2026,1
11.00,6F,"Fox Aircraft, LLC",12709,KKI,10241,AKI,2026,1
11.00,6F,"Fox Aircraft, LLC",12769,KOT,10551,BET,2026,2
11.00,6F,"Fox Aircraft, LLC",12807,KSM,14234,PQS,2026,2
11.00,6F,"Fox Aircraft, LLC",12831,KUK,14130,PKA,2026,2
11.00,6F,"Fox Aircraft, LLC",13369,MLL,10551,BET,2026,1
11.00,6F,"Fox Aircraft, LLC",13369,MLL,10551,BET,2026,1
11.00,6F,"Fox Aircraft, LLC",13894,OOK,10551,BET,2026,1
11.00,6F,"Fox Aircraft, LLC",14234,PQS,10551,BET,2026,1
11.00,6F,"Fox Aircraft, LLC",14234,PQS,13434,MOU,2026,1
11.00,6F,"Fox Aircraft, LLC",14718,SCM,10416,AUK,2026,1
11.00,6F,"Fox Aircraft, LLC",15085,SXP,10551,BET,2026,1
11.00,6F,"Fox Aircraft, LLC",15085,SXP,14234,PQS,2026,2
11.00,6F,"Fox Aircraft, LLC",15862,WTL,12708,KKH,2026,1
11.00,7S,Ryan Air f/k/a Arctic Transportation,11028,CKD,14880,SLQ,2026,2
11.00,7S,Ryan Air f/k/a Arctic Transportation,12087,HCR,10304,ANI,2026,2
11.00,7S,Ryan Air f/k/a Arctic Transportation,14627,RSH,10304,ANI,2026,1
11.00,7S,Ryan Air f/k/a Arctic Transportation,14816,SHX,12087,HCR,2026,2
11.00,8E,Bering Air Inc.,10640,BKC,14485,RDB,2026,1
11.00,8E,Bering Air Inc.,12704,KKA,13873,OME,2026,2
11.00,8E,Bering Air Inc.,13806,OBU,13970,OTZ,2026,2
11.00,8E,Bering Air Inc.,13873,OME,15278,TNC,2026,2
11.00,8V,Wright Air Service,10754,BRW,10754,BRW,2026,2
11.00,8V,Wright Air Service,10775,BTI,11630,FAI,2026,1
11.00,8V,Wright Air Service,11630,FAI,14804,SHG,2026,2
11.00,8V,Wright Air Service,12868,KYU,13768,NUL,2026,2
11.00,9X,"Southern Airways Express, dba Mokulele Airlines",12174,HNM,13830,OGG,2026,2
11.00,AA,American Airlines Inc.,11066,CMH,14100,PHL,2026,1
11.00,AN,"ADVANCED AIR, LLC",12127,HHR,12889,LAS,2026,2
11.00,AS,Alaska Airlines Inc.,10926,CDV,15991,YAK,2026,2
11.00,DL,Delta Air Lines Inc.,12990,LIR,15304,TPA,2026,1
11.00,DL,Delta Air Lines Inc.,13252,MEX,15304,TPA,2026,1
11.00,DL,Delta Air Lines Inc.,14107,PHX,12889,LAS,2026,2
11.00,GCQ,Glock Aviation GmbH,11790,FTY,12726,KLU,2026,1
11.00,GV,Grant Aviation,10416,AUK,15085,SXP,2026,2
11.00,IWQ,Island Wings Ltd. Dba Island Wings Charter,14896,SML,11697,FLL,2026,1
11.00,IWQ,Island Wings Ltd. Dba Island Wings Charter,14896,SML,11697,FLL,2026,2
11.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12523,JNU,14062,PEC,2026,1
11.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,14828,SIT,12728,KLW,2026,1
11.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10416,AUK,15085,SXP,2026,1
11.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,12779,KPN,2026,2
11.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,EEK,12853,KWN,2026,1
11.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12087,HCR,12676,KGX,2026,2
11.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12769,KOT,10416,AUK,2026,1
11.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14130,PKA,13770,NUP,2026,2
11.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15257,TLT,10241,AKI,2026,2
11.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11503,EGE,12278,ICT,2026,1
11.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11697,FLL,13461,MQY,2026,1
11.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11697,FLL,15167,TEB,2026,1
11.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13342,MKE,15016,STL,2026,2
11.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13484,MSL,14006,PAH,2026,1
11.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13484,MSL,14006,PAH,2026,2
11.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,10967,CGI,2026,2
11.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14153,PLS,11697,FLL,2026,1
11.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15016,STL,15370,TUL,2026,2
11.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15167,TEB,16217,YUL,2026,2
11.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15370,TUL,10423,AUS,2026,2
11.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,16271,YYZ,11066,CMH,2026,2
11.00,LNY,"Western Aircraft, dba Lanai Air",12758,KOA,13034,LNY,2026,2
11.00,PT,Piedmont Airlines,14685,SAV,11996,GSP,2026,1
11.00,RVQ,"Reeve Air Alaska, LLC",11630,FAI,15579,VDZ,2026,2
11.00,RVQ,"Reeve Air Alaska, LLC",15579,VDZ,11630,FAI,2026,2
11.00,SNK,Spernak Airways Inc.,13467,MRI,15406,TYE,2026,1
11.00,TI,Tropic Ocean Airways LLC,11697,FLL,13709,NMC,2026,1
11.00,TI,Tropic Ocean Airways LLC,16845,BS3,10519,BCT,2026,1
11.00,TJ,Tradewind Aviation,10329,APF,13605,NAS,2026,2
11.00,TJ,Tradewind Aviation,11534,ELH,11827,FXE,2026,1
11.00,TJ,Tradewind Aviation,13289,MHH,11827,FXE,2026,1
11.00,TJ,Tradewind Aviation,13605,NAS,10329,APF,2026,2
11.00,TJ,Tradewind Aviation,15024,STT,14692,SBH,2026,1
11.00,TJ,Tradewind Aviation,15304,TPA,13289,MHH,2026,1
11.00,UA,United Air Lines Inc.,10785,BTV,12889,LAS,2026,2
11.00,UA,United Air Lines Inc.,11193,CVG,12953,LGA,2026,1
11.00,UA,United Air Lines Inc.,12278,ICT,10785,BTV,2026,2
11.00,UA,United Air Lines Inc.,12892,LAX,11775,FSD,2026,1
11.00,UA,United Air Lines Inc.,12953,LGA,14262,PSP,2026,1
11.00,UA,United Air Lines Inc.,13487,MSP,14057,PDX,2026,2
11.00,UA,United Air Lines Inc.,13891,ONT,14057,PDX,2026,2
11.00,UA,United Air Lines Inc.,13930,ORD,16042,YEG,2026,1
11.00,UA,United Air Lines Inc.,14107,PHX,13871,OMA,2026,2
11.00,UA,United Air Lines Inc.,14583,ROR,11292,DEN,2026,2
11.00,UA,United Air Lines Inc.,14635,RSW,14893,SMF,2026,1
11.00,UA,United Air Lines Inc.,14689,SBA,13930,ORD,2026,2
11.00,UA,United Air Lines Inc.,14730,SDF,10620,BIL,2026,2
11.00,UA,United Air Lines Inc.,14893,SMF,14679,SAN,2026,1
11.00,UA,United Air Lines Inc.,15370,TUL,10849,BZN,2026,1
11.00,UA,United Air Lines Inc.,16257,YYC,11298,DFW,2026,2
11.00,VJT,VistaJet Limited,12026,GVA,15304,TPA,2026,1
11.00,VJT,VistaJet Limited,12197,HPN,15084,SXM,2026,2
11.00,VJT,VistaJet Limited,12266,IAH,15455,UIO,2026,2
11.00,VJT,VistaJet Limited,12892,LAX,12169,HND,2026,1
11.00,VJT,VistaJet Limited,12892,LAX,12987,LIN,2026,2
11.00,VJT,VistaJet Limited,14831,SJC,11625,EZE,2026,2
11.00,VJT,VistaJet Limited,15084,SXM,13303,MIA,2026,1
11.00,VJT,VistaJet Limited,15167,TEB,10492,BAY,2026,2
11.00,WN,Southwest Airlines Co.,10279,AMA,10397,ATL,2026,1
11.00,WN,Southwest Airlines Co.,10279,AMA,10800,BUR,2026,1
11.00,WN,Southwest Airlines Co.,10279,AMA,15370,TUL,2026,2
11.00,WN,Southwest Airlines Co.,10721,BOS,11697,FLL,2026,1
11.00,WN,Southwest Airlines Co.,10821,BWI,14831,SJC,2026,1
11.00,WN,Southwest Airlines Co.,11057,CLT,12892,LAX,2026,2
11.00,WN,Southwest Airlines Co.,11540,ELP,14893,SMF,2026,2
11.00,WN,Southwest Airlines Co.,12892,LAX,11603,EUG,2026,2
11.00,WN,Southwest Airlines Co.,12892,LAX,12278,ICT,2026,1
11.00,WN,Southwest Airlines Co.,12896,LBB,14730,SDF,2026,2
11.00,WN,Southwest Airlines Co.,12992,LIT,10423,AUS,2026,1
11.00,WN,Southwest Airlines Co.,13204,MCO,14057,PDX,2026,1
11.00,WN,Southwest Airlines Co.,13204,MCO,15376,TUS,2026,2
11.00,WN,Southwest Airlines Co.,13487,MSP,11697,FLL,2026,2
11.00,WN,Southwest Airlines Co.,13487,MSP,14100,PHL,2026,1
11.00,WN,Southwest Airlines Co.,13871,OMA,12953,LGA,2026,1
11.00,WN,Southwest Airlines Co.,14107,PHX,11603,EUG,2026,1
11.00,WN,Southwest Airlines Co.,14307,PVD,15016,STL,2026,2
11.00,WN,Southwest Airlines Co.,14570,RNO,15016,STL,2026,1
11.00,WN,Southwest Airlines Co.,14679,SAN,13930,ORD,2026,1
11.00,WN,Southwest Airlines Co.,14685,SAV,13891,ONT,2026,1
11.00,WN,Southwest Airlines Co.,14747,SEA,10140,ABQ,2026,1
11.00,WN,Southwest Airlines Co.,14747,SEA,11697,FLL,2026,2
11.00,WN,Southwest Airlines Co.,14869,SLC,14771,SFO,2026,2
11.00,WN,Southwest Airlines Co.,14893,SMF,12953,LGA,2026,1
11.00,XE,Delux Public Charters d/b/a JSX,11259,DAL,10800,BUR,2026,2
11.00,ZW,Air Wisconsin Airlines Corp,13198,MCI,14783,SGF,2026,1
12.00,13Q,Chartright Air Inc.,14635,RSW,16271,YYZ,2026,1
12.00,13Q,Chartright Air Inc.,16271,YYZ,11057,CLT,2026,1
12.00,13Q,Chartright Air Inc.,16271,YYZ,13898,OPF,2026,1
12.00,25Q,Mjet GmbH,12987,LIN,12478,JFK,2026,2
12.00,27Q,"Jet Aviation Flight Services, Inc.",10540,BED,14771,SFO,2026,2
12.00,27Q,"Jet Aviation Flight Services, Inc.",11298,DFW,10693,BNA,2026,2
12.00,27Q,"Jet Aviation Flight Services, Inc.",12758,KOA,13830,OGG,2026,2
12.00,27Q,"Jet Aviation Flight Services, Inc.",13830,OGG,14679,SAN,2026,2
12.00,27Q,"Jet Aviation Flight Services, Inc.",14307,PVD,13151,LZU,2026,2
12.00,27Q,"Jet Aviation Flight Services, Inc.",14530,RIL,15167,TEB,2026,2
12.00,27Q,"Jet Aviation Flight Services, Inc.",14679,SAN,10540,BED,2026,2
12.00,27Q,"Jet Aviation Flight Services, Inc.",14771,SFO,12758,KOA,2026,2
12.00,27Q,"Jet Aviation Flight Services, Inc.",14838,SJO,10994,CHS,2026,1
12.00,2E,Smokey Bay Air Inc.,12649,KEB,14942,SOV,2026,2
12.00,2O,Island Air Service,10170,ADQ,12866,KYK,2026,2
12.00,2O,Island Air Service,12721,KLN,10170,ADQ,2026,2
12.00,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,10444,AXA,12197,HPN,2026,1
12.00,37Q,"Eastern Air Express, LLC (EAX)",11982,GRK,11540,ELP,2026,2
12.00,37Q,"Eastern Air Express, LLC (EAX)",11982,GRK,12206,HRL,2026,1
12.00,37Q,"Eastern Air Express, LLC (EAX)",11982,GRK,12206,HRL,2026,2
12.00,37Q,"Eastern Air Express, LLC (EAX)",12266,IAH,11982,GRK,2026,1
12.00,4W,Warbelow,11630,FAI,11833,FYU,2026,2
12.00,4W,Warbelow,11630,FAI,13415,MNT,2026,1
12.00,6F,"Fox Aircraft, LLC",10241,AKI,12709,KKI,2026,1
12.00,6F,"Fox Aircraft, LLC",10551,BET,13369,MLL,2026,2
12.00,6F,"Fox Aircraft, LLC",10551,BET,13894,OOK,2026,1
12.00,6F,"Fox Aircraft, LLC",10551,BET,14130,PKA,2026,2
12.00,6F,"Fox Aircraft, LLC",10551,BET,15085,SXP,2026,2
12.00,6F,"Fox Aircraft, LLC",11227,CYF,12855,KWT,2026,2
12.00,6F,"Fox Aircraft, LLC",11492,EEK,12708,KKH,2026,1
12.00,6F,"Fox Aircraft, LLC",11550,EMK,10551,BET,2026,2
12.00,6F,"Fox Aircraft, LLC",11550,EMK,14234,PQS,2026,1
12.00,6F,"Fox Aircraft, LLC",12719,KLG,15257,TLT,2026,2
12.00,6F,"Fox Aircraft, LLC",12769,KOT,10551,BET,2026,1
12.00,6F,"Fox Aircraft, LLC",12807,KSM,13369,MLL,2026,2
12.00,6F,"Fox Aircraft, LLC",12807,KSM,14718,SCM,2026,1
12.00,6F,"Fox Aircraft, LLC",12831,KUK,12855,KWT,2026,2
12.00,6F,"Fox Aircraft, LLC",12831,KUK,15798,WNA,2026,1
12.00,6F,"Fox Aircraft, LLC",13770,NUP,12855,KWT,2026,1
12.00,6F,"Fox Aircraft, LLC",15257,TLT,12719,KLG,2026,2
12.00,6F,"Fox Aircraft, LLC",15554,VAK,12195,HPB,2026,2
12.00,6F,"Fox Aircraft, LLC",15798,WNA,12831,KUK,2026,1
12.00,7S,Ryan Air f/k/a Arctic Transportation,10304,ANI,12087,HCR,2026,1
12.00,7S,Ryan Air f/k/a Arctic Transportation,12807,KSM,10299,ANC,2026,2
12.00,8E,Bering Air Inc.,10299,ANC,13873,OME,2026,1
12.00,8E,Bering Air Inc.,11411,DRG,13806,OBU,2026,2
12.00,8E,Bering Air Inc.,12844,KVL,12268,IAN,2026,1
12.00,8E,Bering Air Inc.,12844,KVL,13970,OTZ,2026,2
12.00,8E,Bering Air Inc.,14102,PHO,12844,KVL,2026,1
12.00,8V,Wright Air Service,10139,ABL,11630,FAI,2026,2
12.00,8V,Wright Air Service,10184,AET,10783,BTT,2026,2
12.00,8V,Wright Air Service,10754,BRW,13767,NUI,2026,1
12.00,8V,Wright Air Service,11630,FAI,11630,FAI,2026,1
12.00,8V,Wright Air Service,11833,FYU,12621,KBC,2026,2
12.00,8V,Wright Air Service,12214,HSL,12235,HUS,2026,1
12.00,8V,Wright Air Service,13806,OBU,11630,FAI,2026,2
12.00,8V,Wright Air Service,14474,RBY,11844,GAL,2026,2
12.00,AN,"ADVANCED AIR, LLC",11638,FAT,12889,LAS,2026,1
12.00,AN,"ADVANCED AIR, LLC",12889,LAS,12127,HHR,2026,2
12.00,AN,"ADVANCED AIR, LLC",14588,ROW,10140,ABQ,2026,1
12.00,AS,Alaska Airlines Inc.,15304,TPA,11292,DEN,2026,1
12.00,C5,CommuteAir LLC dba CommuteAir,12266,IAH,12264,IAD,2026,2
12.00,F9,Frontier Airlines Inc.,11193,CVG,14293,PUJ,2026,1
12.00,GV,Grant Aviation,10917,CDB,12841,KVC,2026,2
12.00,GV,Grant Aviation,14234,PQS,13369,MLL,2026,2
12.00,HAQ,Hamilton Jetport Limited,16078,YHM,10329,APF,2026,1
12.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12523,JNU,12610,KAE,2026,1
12.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,12709,KKI,2026,2
12.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,EEK,10551,BET,2026,2
12.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12719,KLG,10304,ANI,2026,1
12.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12851,KWK,12779,KPN,2026,2
12.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13894,OOK,10551,BET,2026,2
12.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14234,PQS,12807,KSM,2026,1
12.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15554,VAK,10416,AUK,2026,2
12.00,KO,Alaska Central Express,10299,ANC,14218,PPC,2026,2
12.00,KO,Alaska Central Express,11630,FAI,14218,PPC,2026,2
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10693,BNA,15304,TPA,2026,1
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10967,CGI,13983,OWB,2026,2
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11027,CKB,10322,AOO,2026,1
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11057,CLT,14131,PKB,2026,1
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11066,CMH,11986,GRR,2026,2
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11986,GRR,13342,MKE,2026,2
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12574,TN8,16658,GLE,2026,2
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13289,MHH,12197,HPN,2026,1
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13931,ORF,10519,BCT,2026,2
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14321,PWM,15024,STT,2026,2
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14802,SHD,10322,AOO,2026,2
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15167,TEB,13204,MCO,2026,2
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15304,TPA,15497,UST,2026,2
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15454,UIN,12375,IRK,2026,1
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,16363,FHB,12264,IAD,2026,2
12.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,16658,GLE,12574,TN8,2026,2
12.00,OH,PSA Airlines Inc.,14027,PBI,11057,CLT,2026,1
12.00,Q5,40-Mile Air,11630,FAI,15236,TKJ,2026,1
12.00,S2,Star Marianas Air Inc.,12016,GUM,15215,TIQ,2026,1
12.00,S2,Star Marianas Air Inc.,12016,GUM,15215,TIQ,2026,2
12.00,SNK,Spernak Airways Inc.,15406,TYE,13467,MRI,2026,2
12.00,TJ,Tradewind Aviation,11534,ELH,10519,BCT,2026,1
12.00,TJ,Tradewind Aviation,11534,ELH,15030,SUA,2026,2
12.00,TJ,Tradewind Aviation,13605,NAS,11827,FXE,2026,1
12.00,TJ,Tradewind Aviation,13709,NMC,13898,OPF,2026,1
12.00,TJ,Tradewind Aviation,15024,STT,11519,EIS,2026,2
12.00,TJ,Tradewind Aviation,15030,SUA,11907,GGT,2026,2
12.00,UA,United Air Lines Inc.,10721,BOS,11298,DFW,2026,2
12.00,UA,United Air Lines Inc.,10849,BZN,10721,BOS,2026,1
12.00,UA,United Air Lines Inc.,10994,CHS,10423,AUS,2026,1
12.00,UA,United Air Lines Inc.,11697,FLL,13487,MSP,2026,2
12.00,UA,United Air Lines Inc.,12094,HDN,12953,LGA,2026,2
12.00,UA,United Air Lines Inc.,12451,JAX,13871,OMA,2026,2
12.00,UA,United Air Lines Inc.,12953,LGA,12892,LAX,2026,2
12.00,UA,United Air Lines Inc.,13256,MFE,12953,LGA,2026,1
12.00,UA,United Air Lines Inc.,14027,PBI,13851,OKC,2026,2
